"","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40"
"TSPAN6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTC14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000401888786653478,-0.00335755613563052,-0.00662577285899676
"TTC27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTLL5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336965764681106,0.00180035095114375,0.0069516637984799,0,0.00126565509853654,0,0,0,0,0,0.00443337267031185,0.0134058567059603,0.0228133977759274,0.034771491909528,0.0460047727925976,0.0597772001555942,0.0754546630990096,0.0935538941011811,0.112667643957739
"TTN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667944866288992,0.0265969410222728,0.0400722437732936,0.0556668159027283,0.0672972976782008,0.0734359802650554,0.073293765529252,0.0747639728385324,0.0734524749970878,0.0795228917706783,0.0912730861841141,0.105229523145609,0.119347953007613,0.127847186156663,0.130995060048411,0.1328416295225,0.133172968295324,0.134298724054791,0.137732173343936,0.141681544211831,0.145262244345073,0.150324031164579,0.157324003741908,0.165302547395414,0.172601536376419
"TUBB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUSC3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168774154143991,0.0238372020888292,0.0414393793428626,0.0569680447195494,0.0743085232360537,0.100767421307457,0.127528160949498,0.159042277986878,0.195870793386836,0.237426258872888,0.279660881625098,0.315995431911081,0.351058596693409,0.385799468499858,0.422484245380715,0.457993686087553
"TXNIP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00749189507722198,0.0259403265040785,0.0461527684487204,0.0679883016475393,0.0869483440410281,0.104717500012001,0.122368754466523,0.140839376354102,0.160858062862585,0.183107908139979,0.204657484522509,0.225832588691811,0.247866427985196
"TXNRD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165097600377627,-0.0561828461153905,-0.101616372482388,-0.152144495998852,-0.203341769908362,-0.260187420561006,-0.310864522354597,-0.358041566535741,-0.402042069492951,-0.454747552332431,-0.503260951936982,-0.558369773239203,-0.616946586441566,-0.677096922891692,-0.729923654914178,-0.78519900965792,-0.840583103377047,-0.891911156921894,-0.940242621100108,-0.977946185978714,-1.01619166138943,-1.05296675602441,-1.08769608174044,-1.1213882083774
"UAP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00933878805920339,-0.0349024952594755,-0.0657192359750901,-0.102228028749918,-0.12991066158469,-0.16138335986309,-0.185648095235214,-0.203002435831479,-0.215724864066559,-0.222796522456594,-0.224464220535592,-0.223492070161787,-0.22313257452771,-0.222525739835854,-0.223043775972973,-0.224829867974614,-0.226159580898927,-0.230058064197199,-0.235567228810898
"UBD",0,0,0,0,0,0,0,0,0,0,0,0,0.00665347655756014,0.0122665054908925,0.0087540827796734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UBE2D1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UBE2D3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UBE2J1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UGDH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UGP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UGT2B15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UGT2B7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012363494568953,-0.0212722788872838,-0.0299449347563212,-0.0438744653693237,-0.0530649794795349,-0.0593413135637497,-0.0623538905770004,-0.0565228576647205,-0.0616316005092927,-0.0592662388520489,-0.0623297629458961,-0.074229940687089,-0.0900269013558525,-0.105364935336697,-0.124593415699607,-0.145188616538863,-0.166293403231786,-0.188011317803053,-0.203453118576082,-0.217289635849443,-0.229287765231746,-0.240647354970266,-0.25255429220118
"UGT8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049381008115947,-0.0114450928570311,-0.019826155367259,-0.0308363990215413,-0.0436070119377095,-0.0573469809415416
"UHRF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000534763303720199,0.00462150657061494,0.0110585874624923,0.0144397700083527,0.0175875996840312,0.0203959428178788,0.0238688101638181,0.0283854233433057,0.0325013163644164,0.0393802980134327,0.0484402112368608,0.0573327582759013,0.0653696555665648,0.0714440671215911
"ULBP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000853606805737153,-0.00233809952459922,-0.00237219737286737,-0.00552529226968969,-0.0108978135050321,-0.0158293317767621,-0.0237195223454593,-0.0345643102011041,-0.0452994817904481,-0.0570687943892736,-0.06880920138159,-0.078203762535788,-0.0862520156705926,-0.0920833514408526,-0.0958322591398113,-0.0981811494974597,-0.100717257046678
"USP33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"USP47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748345203171782,0.0223181881267155,0.0351125412341536,0.0486284627202433,0.0647614623234342,0.0812562339646778,0.0986121710769866,0.118201960324,0.133693521123019,0.148115018531689,0.161460505039902,0.175711530833041,0.19174557701052
"USP9X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000340128376105695,0.0359063051241634,0.0683640652118513,0.0866011421566586,0.103197594497093,0.122552836423268,0.135626577009663,0.143529414228286,0.144115773519576,0.152789203514891,0.154428501208419,0.159186573699033,0.1687062705186,0.184258742311274,0.203244688995103,0.223908286087773,0.245843785581167,0.26867747021232,0.292557367054652,0.312455366857772,0.334374851500883,0.354942709182958,0.375360832965493,0.394760835117462
"UTP15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VAPA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014048324114141,0.00587126048030428,0.00972278877571571,0.0121289431170327,0.0142904918478195,0.0161282120815935,0.0186954240774019,0.0221349323290816
"VCAM1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039619607317121,-0.0216466331578335,-0.0324174096728982,-0.035496319941864,-0.0338918857538655,-0.0344993154333019,-0.0385624895033194,-0.0458862240725149,-0.0543509590009747,-0.0681755755927108,-0.0799501443263735,-0.0903119449336939,-0.0983031068314319,-0.10387226047315,-0.10755376822111,-0.111325999471495,-0.116014140184986,-0.121387607735626,-0.127141414404789,-0.134567231680438
"VDAC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000305916566063513,0.00509524921776725,0.0108193362258121,0.0157364331872181,0.017262291127383,0.0176290939597543,0.0174847484511948
"VDAC3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VIM",0,0,0,0,0,0,0,0,0.114232355187563,0.221123643925412,0.255606063694753,0.281504724295871,0.294957213565272,0.30433423614481,0.309422346941891,0.315649140923641,0.314186809421906,0.310250242575854,0.297829046992342,0.280198817143348,0.265914868118432,0.266431729537453,0.272235231563074,0.270601053743038,0.271521378955726,0.279417561612174,0.302774346750219,0.317260886693535,0.335011621356298,0.347532468661408,0.357861392945397,0.364890819692505,0.3767988129952,0.393982461568288,0.415832858194625,0.440666132306129,0.454770453113521,0.477940575188849,0.50526402420943,0.534637665192041,0.56484592445298
"VLDLR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VPRBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214529160676794,0.00742858406693904,0.0124896421057214,0.0185641623224466,0.0328783917552968,0.0476112088343048,0.060563010217977,0.0717606175672107,0.0799638662039024,0.0857356013902352,0.0902142097631049,0.091502415720487,0.0886841518582731,0.0846060477525551,0.0785758534968854,0.0681517737570349,0.0545841272230426,0.0377303307763191
"VPS13B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000231873166906278,-0.000780590525794027,-0.000399402455532711,0,0,0,0,0,0,0,0,0
"VPS35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VPS41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000192085346912493,-0.00736365865394038,-0.0168731351843401,-0.0281142205114734,-0.0401236540403855,-0.0516771801608861
"VPS45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000870620521492154,0.0085962449177559,0.0149322450837405,0.022581113619537,0.0334204950233437,0.0439798621341685,0.0532680939253112
"VTA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VTN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WARS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00661527407179537,-0.0117749834112353,-0.0134544032619257,-0.00731947243736267,0,0,0,0,0,0,0,0,0,0,0,0
"WDR19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00119916327694521,-0.00725762035193155,-0.0146711861536052,-0.0196010835229398,-0.0253277359249441,-0.0321527212296128,-0.0392758912790923,-0.0464670682119325
"WDR77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WDR89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WRB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XIST",0,0,0,0,0,0,0,0,0,0,0.0152037077131025,0.0551150205436627,0.107479605746737,0.159468124740485,0.206514474596698,0.25038817225166,0.291633109168108,0.328905349118159,0.345035621748108,0.349669995360717,0.346968945662923,0.343370390841256,0.350279627411101,0.359848826415935,0.372963103279247,0.395442526471596,0.422767324780993,0.460378848772406,0.508193166503582,0.562256634244797,0.61604737268612,0.658165004191215,0.703335000367125,0.747654449517382,0.791326816045903,0.833438363748398,0.861430496819736,0.887430590227896,0.913799244861849,0.938507739301822,0.963407725777886
"XRCC6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899349032062628,0.0353613026535675,0.0550593841981048,0.0700440797913566,0.0795268958247213,0.0935333221789474,0.101306571721981,0.106971102027379,0.115630030744068,0.13284253584786,0.160338254363872,0.191522233284674,0.220615374950998,0.240227599142324,0.260948145327385,0.28284057543878,0.306183104617756,0.329646233840451,0.345035055712614,0.362815276018257,0.381863885787132,0.402646011869469,0.424448150491161
"YPEL5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YWHAH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YWHAQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZAK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZBED6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZBTB2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00985585595540464,-0.0171692408190146,-0.0237665817382538,-0.0315196581817208,-0.0327893766043065,-0.0316817845538506,-0.0279207403218594,-0.0208311477907909,-0.0150973286118907,-0.0104659379534502,-0.00754118320978193,-0.00539552673772002,-0.00353922694687757,0,0,0,0,0
"ZBTB33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156863554074314,-0.0126614209367965,-0.0274375410239725,-0.0432577883573082,-0.061050618290876,-0.0754909584412453,-0.087889672517549,-0.0999808673755825,-0.111095108871624,-0.12253535216873
"ZDHHC17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34467095381178e-05,0,0,0,0,0,0,0,0,0,0
"ZDHHC6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZFAND5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137554066835897,0.0651942350403115,0.117075569551267,0.171438122487616,0.21926474848382,0.263071472766617,0.307010383221594,0.343281670982808,0.377890098443471,0.419739803727008,0.461103077641267,0.504411490075665,0.540081719445122,0.580088142207029,0.623843930996984,0.668876214649807,0.714053103323146,0.745956843241696,0.775196431335989,0.802043778157174,0.828866994188311,0.855182060159068
"ZKSCAN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292558086166881,0.00809848133921768,0.0160944799359784
"ZNF16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00930954111444594,-0.0205158885378599,-0.0422600442483849,-0.0642979840656455,-0.0870441741127378,-0.116786864573379,-0.146816556327017,-0.177133548803257,-0.205502935917037,-0.236645627438019,-0.270220698216423,-0.305291518361269,-0.341647480743046,-0.372429226571604,-0.407753305557912,-0.443190260855574,-0.480737534795013,-0.518244809787506
"ZNF187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00898834594906774,-0.0252514807364813,-0.0386320628507232,-0.0584206946878403,-0.0837683869725441,-0.109812268230531,-0.128839897945074,-0.145710494900185,-0.161910483791106,-0.177146284981336,-0.193674374383588,-0.207504492649344,-0.223250186162708,-0.237721817115484,-0.25446840218959,-0.27110879815256
"ZNF192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178636612318063,-0.0546313758851853,-0.087185194743178,-0.111075934522412,-0.134282514422984,-0.157656811734951,-0.184798303723977,-0.209538827734393,-0.230588570013118,-0.24643014370974,-0.260477044724054,-0.2745398961444,-0.289075174816638,-0.305555643873671,-0.319466945095878,-0.333583872075533,-0.34686101955536,-0.358374571954654,-0.369227826819344
"ZNF25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459450225616591
"ZNF268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00718793353982668,-0.0282822023235373,-0.0451807115029887,-0.0575781285113926,-0.0669830057268827,-0.0734943673552137,-0.0803353947015533,-0.0867606217248253,-0.0928195606119008,-0.100801455515345,-0.111218876146728,-0.120212822779108,-0.130688195043243,-0.142667872082964,-0.15371313256422,-0.16426792586191
"ZNF292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000969508336143155
"ZNF397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014742061394223,-0.0299629590105717,-0.0548474628258917,-0.0842611250939253,-0.12135397067328,-0.163885259161759,-0.207166650128311,-0.251332806159573,-0.296009848684571,-0.341511269614749,-0.388454124062227,-0.427669208801684,-0.468369098054607,-0.511987202136642,-0.558864017452212,-0.607510773088489
"ZNF426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252438871047124,0.00159110850544137,0.00266003319588876,0.00671091270479854,0.0127458780143524,0.0196523608308464
"ZNF44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00911991912674088,-0.0247074866848417,-0.0411686427830644,-0.0532946394368899,-0.0671040924682215,-0.0805597875651516,-0.0938137676638521,-0.10675675308197,-0.116060937002855,-0.125916179192972,-0.134334990614884,-0.142793788995752,-0.150189290410071
"ZNF468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046350386185869,-0.0191875936476075,-0.0352482394691511,-0.0493194878500064,-0.0633154205919294,-0.0782589041972399,-0.0937218454689465,-0.108389166702942,-0.120745617363006,-0.134663508991447,-0.149402815818483,-0.166654593020626,-0.18647040112685
"ZNF555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000793536141742519,0.00369881786454094,0.00967520953285223,0.0199354630053496,0.0324810517764471,0.0429309485970673,0.0528776228118922,0.0620802730574833,0.0696549542675707,0.0765579000003793
"ZNF564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204809222253889,0.0579241136450805,0.0963095742757769,0.130419437225191,0.160986501444345,0.181812338954034,0.202394432944544,0.2260008352809,0.256375459558181,0.283694536448827,0.307530899872428,0.323593676408189,0.339158437624188,0.356799914927587,0.375468573092947,0.394289332406327,0.407779821353087,0.424634744743616,0.442706741375607,0.460884125736826,0.478859936364194
"ZNF565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190080064282826,-0.00654289704487159,-0.0131737510421331,-0.0195455017635064,-0.025261157109531,-0.0293970580621567,-0.0331722699746276,-0.0365264560649246
"ZNF567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163680225217033,0.00489472975588946,0.0102973162985224,0.0179242351791584,0.0285090218057642,0.0391032602609542,0.053863273217213,0.0697688536656157,0.0861790624204679,0.102893648727726
"ZNF669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000258809895659439,-0.00533685500473423,-0.0121520786504773,-0.0189443275482812,-0.0249378282317922,-0.0306444849577899,-0.0359019297547259,-0.0403758024382515,-0.0450792732201045,-0.0500143446047445,-0.055945631763608,-0.0636421891716844,-0.0749341281292697,-0.0890528373496126,-0.105668654143855
"ZNF700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152316998365621,0.019759516766422,0.0383527166262248,0.0613845228670128,0.0800065737649575,0.096682371825545,0.114901645327453,0.132921431729186,0.151155952240288,0.168839851233213,0.186612020284059,0.204416412746492,0.218786024558606,0.234050109658759,0.250281166995742,0.266655896564497,0.28307253019817
"ZNF75D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310109847329112,0.0131460748428756,0.0239519869503851,0.0360011913970937
"ZW10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103093991516195,0.001926293497607
"cp1",3.02142928500149,3.02770474090829,3.03102450530049,3.03166202999652,3.03171457949395,3.03171291314285,3.03171164396576,3.03171142520586,3.03958394971069,3.09710294731236,3.21840555302509,3.39019691951964,3.6056977036657,3.85852857672559,4.14351670394359,4.44867893564028,4.78344357484294,5.15903495922745,5.57587097769748,6.0495283103318,6.57434903204011,7.16103640367467,7.85933792568045,8.62134988693901,9.5185478546363,10.3367699456762,11.5268478310315,12.4547766117586,13.6422617041156,14.866940012734,16.1468560401416,17.298916619291,18.5425479829748,19.8570083170137,21.2403788280841,22.6827229642843,23.8999476500224,25.1933633152612,26.5395507331253,27.9341222518177,29.3667951706217
"cp2",1.58127424830397,1.59022271372247,1.5923830365172,1.59257077318011,1.5925668075819,1.59256311884458,1.59256239176914,1.59256233169893,1.5963903121743,1.6265715698712,1.6936290309483,1.79146228514363,1.91313708389636,2.05367069257662,2.20972545193256,2.37754448631322,2.56162549310032,2.76541216037009,2.98764443886271,3.24096195313816,3.52551697935566,3.83869179405476,4.21439530663237,4.62913296590418,5.11436586407747,5.54460857954738,6.19698989564272,6.70678479358499,7.38389375273347,8.10769276276472,8.88080038453999,9.60657101658186,10.4107014733722,11.2778031676752,12.1967424568655,13.1649334955017,13.9972371094539,14.894930889511,15.8449668248693,16.8400832150353,17.8751384913392
"cp3",1.276309971142,1.28392489877478,1.28488294790032,1.28489823153637,1.28488932439692,1.28488670589153,1.28488639526136,1.28488639156897,1.2880462709305,1.31148684370136,1.36270839331054,1.43733399770887,1.52999919870656,1.63712835511289,1.75674006180446,1.88676050091637,2.02936013540726,2.18648927006358,2.35878686500336,2.55717422645267,2.78128153619299,3.02741471776447,3.32086868103727,3.6440766377696,4.02168992373566,4.35420417288902,4.84603769691076,5.2206180888787,5.70285057893354,6.2029609124037,6.71863481362012,7.187992573723,7.69622711777583,8.23619690233903,8.80424833378919,9.40099814354799,9.91752048777589,10.4764493421929,11.0721032275282,11.7013562544711,12.3613616930064
